gameId,playId,ballCarrierId,ballCarrierDisplayName,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,passResult,passLength,penaltyYards,prePenaltyPlayResult,playResult,playNullifiedByPenalty,absoluteYardlineNumber,offenseFormation,defendersInTheBox,passProbability,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPoints,expectedPointsAdded,foulName1,foulName2,foulNFLId1,foulNFLId2,type,action,nflId,tackle,assist,forcedFumble,pff_missedTackle
2022103008,606,48051,Steven Sims,(6:58) (Shotgun) K.Pickett pass short right to S.Sims to PIT 44 for 2 yards (A.Maddox).,1,1,15,PIT,PHI,PIT,42,6:58,7,0,C,-2.0,,2,2,N,68,EMPTY,5.0,0.676787853,0.881344752,0.118655248,0.0013861,-0.0013861,2.111524464,-0.236817487,,,,,pass short right,pass short right,46194.0,1.0,0.0,0.0,0.0
2022100913,2202,46155,Mark Andrews,(13:21) (Shotgun) L.Jackson pass short middle to M.Andrews to CIN 41 for 8 yards (C.Awuzie).,3,3,11,BAL,CIN,CIN,49,13:21,10,10,C,8.0,,8,8,N,61,EMPTY,4.0,0.991175532,0.588376816,0.411623184,-0.017338224,0.017338224,1.103439044,-0.583863859,,,,,pass short middle,pass short middle,44872.0,1.0,0.0,0.0,0.0
2022091500,2951,45573,Austin Ekeler,"(14:58) J.Herbert pass short right to A.Ekeler to LAC 42 for 2 yards (K.Saunders, N.Bolton).",4,1,10,LAC,KC,LAC,40,14:58,17,17,C,-6.0,,2,2,N,70,SINGLEBACK,6.0,0.605553567,0.513289195,0.486710805,0.037886173,-0.037886173,2.129790932,-0.434814142,,,,,pass short right,pass short right,47867.0,1.0,0.0,0.0,0.0
2022091500,2951,45573,Austin Ekeler,"(14:58) J.Herbert pass short right to A.Ekeler to LAC 42 for 2 yards (K.Saunders, N.Bolton).",4,1,10,LAC,KC,LAC,40,14:58,17,17,C,-6.0,,2,2,N,70,SINGLEBACK,6.0,0.605553567,0.513289195,0.486710805,0.037886173,-0.037886173,2.129790932,-0.434814142,,,,,pass short right,pass short right,53487.0,0.0,1.0,0.0,0.0
2022091500,2951,45573,Austin Ekeler,"(14:58) J.Herbert pass short right to A.Ekeler to LAC 42 for 2 yards (K.Saunders, N.Bolton).",4,1,10,LAC,KC,LAC,40,14:58,17,17,C,-6.0,,2,2,N,70,SINGLEBACK,6.0,0.605553567,0.513289195,0.486710805,0.037886173,-0.037886173,2.129790932,-0.434814142,,,,,pass short right,pass short right,52471.0,0.0,0.0,0.0,1.0
2022102300,1110,44841,David Njoku,"(8:55) (Shotgun) J.Brissett pass short right to D.Njoku pushed ob at CLV 24 for 7 yards (Da.Williams, P.Queen).",2,3,18,CLE,BAL,CLE,17,8:55,6,10,C,-1.0,,7,7,N,93,SHOTGUN,4.0,0.891264081,0.464862552,0.535137448,0.018223263,-0.018223263,-1.397324693,-0.29234524,,,,,pass short right,pass short right,54606.0,1.0,0.0,0.0,0.0
2022102300,1110,44841,David Njoku,"(8:55) (Shotgun) J.Brissett pass short right to D.Njoku pushed ob at CLV 24 for 7 yards (Da.Williams, P.Queen).",2,3,18,CLE,BAL,CLE,17,8:55,6,10,C,-1.0,,7,7,N,93,SHOTGUN,4.0,0.891264081,0.464862552,0.535137448,0.018223263,-0.018223263,-1.397324693,-0.29234524,,,,,pass short right,pass short right,52436.0,0.0,1.0,0.0,0.0
2022110608,2969,53478,Rondale Moore,"(1:37) (No Huddle, Shotgun) K.Murray pass short right to R.Moore to ARZ 43 for 11 yards (M.Jackson).",3,3,8,ARI,SEA,ARI,32,1:37,14,17,C,3.0,,11,11,N,78,SHOTGUN,5.0,0.984468877,0.379717503,0.620282497,0.094346311,-0.094346311,0.24860922,2.096844534,,,,,pass short right,pass short right,47941.0,1.0,0.0,0.0,0.0
2022110608,2969,53478,Rondale Moore,"(1:37) (No Huddle, Shotgun) K.Murray pass short right to R.Moore to ARZ 43 for 11 yards (M.Jackson).",3,3,8,ARI,SEA,ARI,32,1:37,14,17,C,3.0,,11,11,N,78,SHOTGUN,5.0,0.984468877,0.379717503,0.620282497,0.094346311,-0.094346311,0.24860922,2.096844534,,,,,pass short right,pass short right,54574.0,0.0,0.0,0.0,1.0
2022091107,412,54501,Breece Hall,(9:11) (Shotgun) J.Flacco pass short left to Br.Hall to NYJ 12 for 3 yards (C.Clark).,1,2,12,NYJ,BAL,NYJ,9,9:11,0,0,C,3.0,,3,3,N,101,SHOTGUN,6.0,0.764509797,0.392436214,0.607563786,-0.004003681,0.004003681,-0.63077391,-0.199966133,,,,,pass short left,pass short left,44999.0,1.0,0.0,0.0,0.0
2022090800,3166,44881,Cooper Kupp,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson).",4,1,10,LA,BUF,LA,34,7:51,10,31,C,5.0,,6,6,N,76,SHOTGUN,4.0,0.817334414,0.00452731,0.99547269,-0.000256455,0.000256455,1.669881558,0.264381018,,,,,pass short left,pass short left,40107.0,0.0,1.0,0.0,0.0
2022090800,3166,44881,Cooper Kupp,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson).",4,1,10,LA,BUF,LA,34,7:51,10,31,C,5.0,,6,6,N,76,SHOTGUN,4.0,0.817334414,0.00452731,0.99547269,-0.000256455,0.000256455,1.669881558,0.264381018,,,,,pass short left,pass short left,46190.0,0.0,1.0,0.0,0.0
2022091812,700,54499,Christian Watson,(2:45) (Shotgun) A.Rodgers pass short middle to C.Watson pushed ob at CHI 43 for 9 yards (J.Brisker).,1,1,10,GB,CHI,GB,48,2:45,3,7,C,-4.0,,9,9,N,62,SHOTGUN,6.0,0.499563664,0.762521019,0.237478981,0.019594949,-0.019594949,2.693891098,0.690957309,,,,,pass short middle,pass short middle,54513.0,1.0,0.0,0.0,0.0
2022091812,700,54499,Christian Watson,(2:45) (Shotgun) A.Rodgers pass short middle to C.Watson pushed ob at CHI 43 for 9 yards (J.Brisker).,1,1,10,GB,CHI,GB,48,2:45,3,7,C,-4.0,,9,9,N,62,SHOTGUN,6.0,0.499563664,0.762521019,0.237478981,0.019594949,-0.019594949,2.693891098,0.690957309,,,,,pass short middle,pass short middle,52458.0,0.0,0.0,0.0,1.0
2022100203,685,46093,D.J. Moore,(3:01) B.Mayfield pass short left to D.Moore pushed ob at CAR 32 for 11 yards (I.Simmons).,1,2,10,CAR,ARI,CAR,21,3:01,0,0,C,6.0,,11,11,N,31,SINGLEBACK,7.0,0.748809814,0.523532573,0.476467427,0.054211121,-0.054211121,0.240190619,1.3880285,,,,,pass short left,pass short left,52416.0,1.0,0.0,0.0,0.0
2022091901,880,47834,A.J. Brown,(1:05) (Shotgun) J.Hurts pass short middle to A.Brown to PHI 37 for 11 yards (H.Smith).,1,1,15,PHI,MIN,PHI,26,1:05,7,0,C,10.0,,11,11,N,36,SHOTGUN,6.0,0.689765394,0.758335769,0.241664231,0.014047202,-0.014047202,0.811207006,0.874250173,,,,,pass short middle,pass short middle,38559.0,1.0,0.0,0.0,0.0
2022092503,2783,46203,Chase Edmonds,(3:34) (Shotgun) T.Tagovailoa pass short left to C.Edmonds to MIA 30 for 6 yards (T.Johnson).,3,1,10,MIA,BUF,MIA,24,3:34,14,17,C,2.0,,6,6,N,86,SHOTGUN,6.0,0.521626592,0.353407126,0.646592874,0.010570481,-0.010570481,0.994147626,0.222255662,,,,,pass short left,pass short left,46190.0,1.0,0.0,0.0,0.0
2022092503,1948,47879,Dawson Knox,"(:52) (No Huddle, Shotgun) J.Allen pass short middle to D.Knox to MIA 49 for 6 yards (K.Kohou).",2,1,10,BUF,MIA,BUF,45,0:52,14,14,C,3.0,,6,6,N,65,SHOTGUN,4.0,0.911733449,0.39705012,0.60294988,0.010600317,-0.010600317,0.847968128,-0.017071398,,,,,pass short middle,pass short middle,54936.0,1.0,0.0,0.0,0.0
2022090800,867,52494,Zack Moss,(14:08) J.Allen pass short right to Z.Moss pushed ob at BUF 34 for 2 yards (J.Ramsey).,2,1,10,BUF,LA,BUF,32,14:08,0,7,C,-1.0,,2,2,N,42,SINGLEBACK,7.0,0.448439926,0.214607019,0.785392981,0.011060745,-0.011060745,1.55411623,-0.47621121,,,,,pass short right,pass short right,43294.0,1.0,0.0,0.0,0.0
2022103005,406,53478,Rondale Moore,"(9:02) (No Huddle, Shotgun) K.Murray pass short right to R.Moore to MIN 38 for 7 yards (E.Kendricks).",1,1,10,ARI,MIN,MIN,45,9:02,7,0,C,-4.0,,7,7,N,55,EMPTY,5.0,0.49403891,0.816351362,0.183648638,-0.006480342,0.006480342,3.267369231,0.350885286,,,,,pass short right,pass short right,42388.0,1.0,0.0,0.0,0.0
2022103005,2933,52430,Justin Jefferson,"(4:49) (No Huddle, Shotgun) K.Cousins pass short left to J.Jefferson to ARZ 8 for 17 yards (J.Thompson). PENALTY on ARZ-Z.Allen, Roughing the Passer, 4 yards, enforced at ARZ 8.",3,2,4,MIN,ARI,ARI,25,4:49,21,17,C,5.0,4.0,17,21,N,35,SHOTGUN,7.0,0.422964811,0.841407046,0.158592954,0.039476639,-0.039476639,4.310856647,1.777698498,Roughing the Passer,,47848.0,,pass short left,pass short left,49410.0,1.0,0.0,0.0,0.0
2022100902,2749,44819,Mike Williams,"(8:05) (No Huddle, Shotgun) J.Herbert pass short right to M.Williams pushed ob at CLV 6 for 16 yards (D.Ward).",3,3,2,LAC,CLE,CLE,22,8:05,21,24,C,15.0,,16,16,N,88,SHOTGUN,7.0,0.747959077,0.255598694,0.744401306,-0.054074712,0.054074712,3.902376839,1.800952864,,,,,pass short right,pass short right,46073.0,1.0,0.0,0.0,0.0
2022103003,1630,53510,Hunter Long,"(6:43) (No Huddle) T.Tagovailoa pass short middle to H.Long to MIA 35 for 8 yards (M.Rodriguez). PENALTY on MIA-T.Hill, Illegal Motion, 5 yards, enforced at MIA 27 - No Play.",2,2,8,MIA,DET,MIA,27,6:43,24,14,C,5.0,-5.0,8,-5,Y,37,SINGLEBACK,6.0,,0.7479291,0.2520709,0.009882983,-0.009882983,0.904439383,-0.821608624,Illegal Motion,,43454.0,,pass short middle,pass short middle,54653.0,1.0,0.0,0.0,0.0
2022091104,713,47834,A.J. Brown,(5:09) (Shotgun) J.Hurts pass short middle to A.Brown to PHI 41 for 18 yards (T.Walker).,1,2,5,PHI,DET,PHI,23,5:09,7,0,C,11.0,,18,18,N,33,SHOTGUN,5.0,0.511302769,0.560142659,0.439857341,-0.036975205,0.036975205,0.749923214,1.587661553,,,,,pass short middle,pass short middle,46151.0,1.0,0.0,0.0,0.0
2022092510,255,44881,Cooper Kupp,(11:00) M.Stafford pass short right to C.Kupp pushed ob at ARZ 4 for 10 yards (B.Baker) [J.Thompson].,1,2,4,LA,ARI,ARI,14,11:00,0,0,C,10.0,,10,10,N,96,SINGLEBACK,7.0,0.767173707,0.326448165,0.673551835,0.00152551,-0.00152551,5.027947711,1.098794559,,,,,pass short right,pass short right,44848.0,1.0,0.0,0.0,0.0
2022101609,1332,53478,Rondale Moore,"(4:42) (No Huddle, Shotgun) K.Murray pass short right to R.Moore ran ob at SEA 49 for 2 yards (B.Mafe).",2,2,10,ARI,SEA,ARI,49,4:42,6,3,C,0.0,,2,2,N,59,SHOTGUN,7.0,0.696142614,0.501340568,0.498659432,0.026852772,-0.026852772,2.162882801,-0.614525405,,,,,pass short right,pass short right,54505.0,1.0,0.0,0.0,0.0
2022101610,55,53079,Reggie Gilliam,(15:00) (Shotgun) J.Allen pass short left to R.Gilliam to BUF 24 for -1 yards (L.Sneed).,1,1,10,BUF,KC,BUF,25,15:00,0,0,C,-4.0,,-1,-1,N,85,SHOTGUN,7.0,0.538865089,0.42374745,0.57625255,0.033960044,-0.033960044,1.298698674,-1.044655827,,,,,pass short left,pass short left,52546.0,1.0,0.0,0.0,0.0
2022092507,939,47807,Josh Jacobs,(12:23) D.Carr pass short middle to J.Jacobs to TEN 30 for 6 yards (T.Mitchell; Z.Cunningham).,2,1,10,LV,TEN,TEN,36,12:23,14,3,C,3.0,,6,6,N,74,SINGLEBACK,5.0,0.511855066,0.76038417,0.23961583,-0.003522119,0.003522119,3.615675582,0.204660946,,,,,pass short middle,pass short middle,41483.0,0.0,1.0,0.0,0.0
2022092507,939,47807,Josh Jacobs,(12:23) D.Carr pass short middle to J.Jacobs to TEN 30 for 6 yards (T.Mitchell; Z.Cunningham).,2,1,10,LV,TEN,TEN,36,12:23,14,3,C,3.0,,6,6,N,74,SINGLEBACK,5.0,0.511855066,0.76038417,0.23961583,-0.003522119,0.003522119,3.615675582,0.204660946,,,,,pass short middle,pass short middle,44869.0,0.0,1.0,0.0,0.0
2022100213,3791,44896,Chris Godwin,"(3:54) (No Huddle, Shotgun) T.Brady pass short middle to C.Godwin to KC 5 for 7 yards (N.Bolton).",4,3,1,TB,KC,KC,12,3:54,24,41,C,5.0,,7,7,N,98,SHOTGUN,5.0,0.421541214,0.008487229,0.991512771,8.46e-05,-8.46e-05,4.955625642,0.848242443,,,,,pass short middle,pass short middle,53487.0,1.0,0.0,0.0,0.0
2022102304,944,44849,Zay Jones,(1:20) (Shotgun) T.Lawrence pass short right to Z.Jones pushed ob at NYG 25 for 2 yards (F.Moreau).,1,4,1,JAX,NYG,NYG,27,1:20,8,7,C,2.0,,2,2,N,83,SHOTGUN,8.0,0.302908421,0.686370911,0.313629089,0.01187936,-0.01187936,2.858195924,1.4642326,,,,,pass short right,pass short right,44893.0,1.0,0.0,0.0,0.0
2022103001,4147,54473,Drake London,(9:17) (Shotgun) M.Mariota pass short left to D.London pushed ob at ATL 27 for 8 yards (K.Taylor).,5,3,5,ATL,CAR,ATL,19,9:17,34,34,C,6.0,,8,8,N,29,SHOTGUN,6.0,0.931591928,0.494012615,0.505987385,0.091193182,-0.091193182,-0.109213088,1.643843442,,,,,pass short left,pass short left,53595.0,1.0,0.0,0.0,0.0
2022102310,2037,40011,Travis Kelce,(1:21) (Shotgun) P.Mahomes pass short left to T.Kelce to KC 30 for 22 yards (T.Gipson). SF-D.Lenoir was injured during the play.  16 YAC,2,2,8,KC,SF,KC,8,1:21,13,14,C,6.0,,22,22,N,102,SHOTGUN,6.0,0.630364776,0.516877189,0.483122811,-0.009579871,0.009579871,0.247584696,0.533468644,,,,,pass short left,pass short left,38868.0,1.0,0.0,0.0,0.0
2022102310,2037,40011,Travis Kelce,(1:21) (Shotgun) P.Mahomes pass short left to T.Kelce to KC 30 for 22 yards (T.Gipson). SF-D.Lenoir was injured during the play.  16 YAC,2,2,8,KC,SF,KC,8,1:21,13,14,C,6.0,,22,22,N,102,SHOTGUN,6.0,0.630364776,0.516877189,0.483122811,-0.009579871,0.009579871,0.247584696,0.533468644,,,,,pass short left,pass short left,53601.0,0.0,0.0,0.0,1.0
2022102310,2037,40011,Travis Kelce,(1:21) (Shotgun) P.Mahomes pass short left to T.Kelce to KC 30 for 22 yards (T.Gipson). SF-D.Lenoir was injured during the play.  16 YAC,2,2,8,KC,SF,KC,8,1:21,13,14,C,6.0,,22,22,N,102,SHOTGUN,6.0,0.630364776,0.516877189,0.483122811,-0.009579871,0.009579871,0.247584696,0.533468644,,,,,pass short left,pass short left,47931.0,0.0,0.0,0.0,1.0
2022091104,4001,46130,D.J. Chark,"(7:09) (No Huddle, Shotgun) J.Goff pass short middle to D.Chark to DET 47 for 13 yards (D.Slay).",4,3,4,DET,PHI,DET,34,7:09,28,38,C,5.0,,13,13,N,76,SHOTGUN,6.0,0.973833799,0.068408929,0.931591071,0.017962156,-0.017962156,0.646427467,1.690200462,,,,,pass short middle,pass short middle,39984.0,1.0,0.0,0.0,0.0
2022091104,4001,46130,D.J. Chark,"(7:09) (No Huddle, Shotgun) J.Goff pass short middle to D.Chark to DET 47 for 13 yards (D.Slay).",4,3,4,DET,PHI,DET,34,7:09,28,38,C,5.0,,13,13,N,76,SHOTGUN,6.0,0.973833799,0.068408929,0.931591071,0.017962156,-0.017962156,0.646427467,1.690200462,,,,,pass short middle,pass short middle,46194.0,0.0,0.0,0.0,1.0
2022110600,1114,53506,Josh Palmer,(8:47) (Shotgun) J.Herbert pass short middle to J.Palmer to ATL 41 for 10 yards (A.Ebiketie; R.Evans).,2,1,25,LAC,ATL,LAC,49,8:47,10,0,C,5.0,,10,10,N,61,SHOTGUN,6.0,0.754398525,0.730961733,0.269038267,-0.003224947,0.003224947,2.073971834,0.199310936,,,,,pass short middle,pass short middle,46091.0,0.0,1.0,0.0,0.0
2022110600,1114,53506,Josh Palmer,(8:47) (Shotgun) J.Herbert pass short middle to J.Palmer to ATL 41 for 10 yards (A.Ebiketie; R.Evans).,2,1,25,LAC,ATL,LAC,49,8:47,10,0,C,5.0,,10,10,N,61,SHOTGUN,6.0,0.754398525,0.730961733,0.269038267,-0.003224947,0.003224947,2.073971834,0.199310936,,,,,pass short middle,pass short middle,54503.0,0.0,1.0,0.0,0.0
2022100213,2569,44874,JuJu Smith-Schuster,(9:55) (Shotgun) P.Mahomes pass short right to J.Smith-Schuster to KC 46 for 9 yards (L.David).,3,2,8,KC,TB,KC,37,9:55,17,31,C,3.0,,9,9,N,47,EMPTY,6.0,0.701717675,0.083729511,0.916270489,-0.006647529,0.006647529,1.571589727,1.198869313,,,,,pass short right,pass short right,38588.0,1.0,0.0,0.0,0.0
2022091110,750,44917,James Conner,"(2:44) (No Huddle, Shotgun) K.Murray pass short right to J.Conner to ARZ 38 for 11 yards (L.Sneed).",1,2,8,ARI,KC,ARI,27,2:44,0,14,C,-1.0,,11,11,N,37,SHOTGUN,6.0,0.65157485,0.07285227,0.92714773,0.003969243,-0.003969243,0.683433898,1.308974787,,,,,pass short right,pass short right,52546.0,1.0,0.0,0.0,1.0
2022092513,2503,46109,Courtland Sutton,"(8:33) (Shotgun) R.Wilson pass short left to C.Sutton to DEN 36 for 10 yards (E.Moseley, T.Hufanga).",3,3,3,DEN,SF,DEN,26,8:33,5,7,C,10.0,,10,10,N,36,EMPTY,6.0,0.89854002,0.40999186,0.59000814,0.047774147,-0.047774147,0.337754248,1.756998719,,,,,pass short left,pass short left,46354.0,1.0,0.0,0.0,0.0
2022092513,2503,46109,Courtland Sutton,"(8:33) (Shotgun) R.Wilson pass short left to C.Sutton to DEN 36 for 10 yards (E.Moseley, T.Hufanga).",3,3,3,DEN,SF,DEN,26,8:33,5,7,C,10.0,,10,10,N,36,EMPTY,6.0,0.89854002,0.40999186,0.59000814,0.047774147,-0.047774147,0.337754248,1.756998719,,,,,pass short left,pass short left,53609.0,0.0,1.0,0.0,0.0
2022100907,393,43454,Tyreek Hill,(9:10) S.Thompson pass short left to T.Hill pushed ob at MIA 8 for 6 yards (D.Reed).,1,1,11,MIA,NYJ,MIA,2,9:10,2,0,C,2.0,,6,6,N,108,SINGLEBACK,8.0,0.5922122,0.49555346,0.50444654,0.001557846,-0.001557846,-0.492923081,0.320164368,,,,,pass short left,pass short left,46211.0,1.0,0.0,0.0,0.0
2022101600,910,52433,Brandon Aiyuk,(13:40) (Shotgun) J.Garoppolo pass short left to B.Aiyuk to ATL 29 for 12 yards (C.Hayward).,2,1,10,SF,ATL,ATL,41,13:40,14,0,C,12.0,,12,12,N,51,SHOTGUN,6.0,0.531316161,0.798686007,0.201313993,-0.009113701,0.009113701,3.06693267,0.85127391,,,,,pass short left,pass short left,38592.0,1.0,0.0,0.0,0.0
2022101603,2901,52733,James Robinson,(3:53) (Shotgun) T.Lawrence pass short left to J.Robinson to JAX 44 for 1 yard (B.Okereke).,3,2,10,JAX,IND,JAX,43,3:53,19,21,C,0.0,,1,1,N,53,SHOTGUN,6.0,0.555641472,0.382243011,0.617756989,0.031928953,-0.031928953,2.052859027,-0.841968533,,,,,pass short left,pass short left,47872.0,1.0,0.0,0.0,0.0
2022100300,438,52433,Brandon Aiyuk,(6:48) (Shotgun) J.Garoppolo pass short left to B.Aiyuk to SF 40 for 15 yards (T.Rapp). 6 YAC,1,1,10,SF,LA,SF,25,6:48,0,3,C,9.0,,15,15,N,85,SHOTGUN,8.0,0.493656367,0.492081925,0.507918075,0.042731754,-0.042731754,1.370464685,0.980560787,,,,,pass short left,pass short left,47844.0,1.0,0.0,0.0,0.0
2022103100,550,44860,Joe Mixon,(5:36) (Shotgun) J.Burrow pass short right to J.Mixon to CIN 43 for -2 yards (S.Takitaki).,1,2,8,CIN,CLE,CIN,45,5:36,0,0,C,-3.0,,-2,-2,N,55,SHOTGUN,6.0,0.880786777,0.380742438,0.619257562,0.016636454,-0.016636454,2.256996023,-1.149614767,,,,,pass short right,pass short right,47863.0,1.0,0.0,0.0,0.0
2022091801,336,44841,David Njoku,(10:13) J.Brissett pass short left to D.Njoku to NYJ 44 for 13 yards (K.Alexander; J.Martin).,1,2,6,CLE,NYJ,CLE,43,10:13,0,0,C,-3.0,,13,13,N,67,SINGLEBACK,7.0,0.671036661,0.632415261,0.367584739,0.025215162,-0.025215162,2.533387463,0.966198951,,,,,pass short left,pass short left,42467.0,0.0,1.0,0.0,0.0
2022091801,336,44841,David Njoku,(10:13) J.Brissett pass short left to D.Njoku to NYJ 44 for 13 yards (K.Alexander; J.Martin).,1,2,6,CLE,NYJ,CLE,43,10:13,0,0,C,-3.0,,13,13,N,67,SINGLEBACK,7.0,0.671036661,0.632415261,0.367584739,0.025215162,-0.025215162,2.533387463,0.966198951,,,,,pass short left,pass short left,46255.0,0.0,1.0,0.0,0.0
2022100202,1792,44985,Isaiah McKenzie,(1:41) (Shotgun) J.Allen pass short left to I.McKenzie ran ob at BUF 42 for 5 yards [O.Oweh].,2,1,10,BUF,BAL,BUF,37,1:41,20,3,C,5.0,,5,5,N,47,SHOTGUN,6.0,0.954324067,0.842068572,0.157931428,0.003799271,-0.003799271,1.952518189,-0.092710503,,,,,pass short left,pass short left,,,,,
2022100912,1732,43399,Tyler Higbee,(1:52) (Shotgun) M.Stafford pass short left to T.Higbee to LA 42 for 5 yards (A.Barr).,2,2,10,LA,DAL,LA,37,1:52,10,16,C,0.0,,5,5,N,47,EMPTY,6.0,0.90048939,0.424021594,0.575978406,0.003372334,-0.003372334,1.266319463,-0.015408096,,,,,pass short left,pass short left,41235.0,1.0,0.0,0.0,0.0
2022102302,922,52441,Tee Higgins,(:05) (Shotgun) J.Burrow pass short right to T.Higgins pushed ob at ATL 32 for 12 yards (D.Hall).,1,1,10,CIN,ATL,ATL,44,0:05,14,0,C,11.0,,12,12,N,54,SHOTGUN,7.0,0.482804805,0.953379525,0.046620475,0.003549093,-0.003549093,3.071967999,0.901958497,,,,,pass short right,pass short right,53537.0,1.0,0.0,0.0,0.0
2022092502,1519,44874,JuJu Smith-Schuster,(3:23) (Shotgun) P.Mahomes pass short left to J.Smith-Schuster to IND 11 for 10 yards (Z.Franklin).,2,1,10,KC,IND,IND,21,3:23,10,6,C,6.0,,10,10,N,89,SHOTGUN,6.0,0.513533413,0.433016036,0.566983964,-0.018127162,0.018127162,4.158221958,0.530029919,,,,,pass short left,pass short left,46304.0,1.0,0.0,0.0,0.0
2022110600,1553,45573,Austin Ekeler,(1:44) (Shotgun) J.Herbert pass short left to A.Ekeler pushed ob at ATL 46 for 5 yards (L.Carter).,2,2,10,LAC,ATL,LAC,49,1:44,10,7,C,-7.0,,5,5,N,61,SHOTGUN,6.0,0.934777141,0.480865531,0.519134469,-0.000706907,0.000706907,2.152288809,0.074971781,,,,,pass short left,pass short left,46135.0,1.0,0.0,0.0,0.0
2022110600,1553,45573,Austin Ekeler,(1:44) (Shotgun) J.Herbert pass short left to A.Ekeler pushed ob at ATL 46 for 5 yards (L.Carter).,2,2,10,LAC,ATL,LAC,49,1:44,10,7,C,-7.0,,5,5,N,61,SHOTGUN,6.0,0.934777141,0.480865531,0.519134469,-0.000706907,0.000706907,2.152288809,0.074971781,,,,,pass short left,pass short left,46127.0,0.0,0.0,0.0,1.0
2022110600,1553,45573,Austin Ekeler,(1:44) (Shotgun) J.Herbert pass short left to A.Ekeler pushed ob at ATL 46 for 5 yards (L.Carter).,2,2,10,LAC,ATL,LAC,49,1:44,10,7,C,-7.0,,5,5,N,61,SHOTGUN,6.0,0.934777141,0.480865531,0.519134469,-0.000706907,0.000706907,2.152288809,0.074971781,,,,,pass short left,pass short left,53537.0,0.0,0.0,0.0,1.0
2022103000,1785,46116,Christian Kirk,(2:13) (Shotgun) T.Lawrence pass short middle to C.Kirk to JAX 49 for 11 yards (J.Jewell).,2,2,5,JAX,DEN,JAX,38,2:13,10,7,C,6.0,,11,11,N,48,EMPTY,5.0,0.578508675,0.594704028,0.405295972,0.035667501,-0.035667501,1.612875536,1.088428796,,,,,pass short middle,pass short middle,46175.0,1.0,0.0,0.0,0.0
2022101610,3269,40011,Travis Kelce,(13:37) (Shotgun) P.Mahomes pass short middle to T.Kelce to BUF 42 for 10 yards (J.Poyer).,4,2,8,KC,BUF,KC,48,13:37,17,17,C,9.0,,10,10,N,58,SHOTGUN,6.0,0.894871235,0.502598047,0.497401953,0.05507119,-0.05507119,1.804882156,1.090531697,,,,,pass short middle,pass short middle,40166.0,1.0,0.0,0.0,0.0
2022100904,2558,52581,Darnell Mooney,(6:15) (Shotgun) J.Fields pass short left to D.Mooney pushed ob at MIN 43 for 13 yards (C.Dantzler).,3,3,7,CHI,MIN,CHI,44,6:15,21,16,C,4.0,,13,13,N,54,EMPTY,6.0,0.98485595,0.714114297,0.285885703,-0.062719613,0.062719613,1.327576828,1.980591511,,,,,pass short left,pass short left,52497.0,1.0,0.0,0.0,0.0
2022091901,1225,47833,Irv Smith,"(9:43) (Shotgun) K.Cousins pass short right to I.Smith for 2 yards, TOUCHDOWN.",2,1,2,MIN,PHI,PHI,2,9:43,14,0,C,1.0,,2,2,N,108,SHOTGUN,7.0,0.279168904,0.796790168,0.203209832,-0.022395745,0.022395745,6.141292638,0.858707362,,,,,pass short right,pass short right,,,,,
2022091101,3263,53520,Anthony Schwartz,(11:31) (Shotgun) J.Brissett pass short right to A.Schwartz to 50 for 19 yards (D.Wilson).,4,3,4,CLE,CAR,CLE,31,11:31,14,20,C,14.0,,19,19,N,79,SHOTGUN,6.0,0.964123607,0.215284891,0.784715109,-0.070027281,0.070027281,0.330620507,2.414298034,,,,,pass short right,pass short right,42470.0,1.0,0.0,0.0,0.0
2022091110,1560,41325,Jerick McKinnon,(3:58) (Shotgun) P.Mahomes pass short left to J.McKinnon to KC 42 for 6 yards (J.Thompson).,2,2,9,KC,ARI,KC,36,3:58,7,20,C,-5.0,,6,6,N,46,SHOTGUN,7.0,0.709769249,0.05666827,0.94333173,-0.003194762,0.003194762,0.871422184,0.120064571,,,,,pass short left,pass short left,49410.0,1.0,0.0,0.0,0.0
2022103000,2532,54545,Greg Dulcich,(8:27) (Shotgun) R.Wilson pass short middle to G.Dulcich to DEN 46 for 22 yards (R.Jenkins).,3,2,6,DEN,JAX,DEN,24,8:27,10,7,C,13.0,,22,22,N,86,SHOTGUN,7.0,0.633759856,0.574378822,0.425621178,-0.111864273,0.111864273,0.763268122,2.010601918,,,,,pass short middle,pass short middle,44926.0,1.0,0.0,0.0,0.0
2022092513,2320,46109,Courtland Sutton,(11:15) (Shotgun) R.Wilson pass short right to C.Sutton to SF 49 for 9 yards (T.Gipson).,3,3,18,DEN,SF,DEN,42,11:15,3,7,C,8.0,,9,9,N,52,SHOTGUN,4.0,0.949469209,0.341934618,0.658065382,-0.014541704,0.014541704,0.160038054,-0.624628033,,,,,pass short right,pass short right,38868.0,1.0,0.0,0.0,0.0
